"#","Nomo","Snfg","Snfg Komponen","Posisi","Jenis Proses","Lanjutan","Datetime Write","Start","Due","Nama Fg","Process Status","Is Done","Koitem FG","No Batch","Actions"
"5907","MO-WARN-RED3ASTDMS-BULK/I0040","WARN-RED3ASTDMS-BULK/I0040","WARN-RED3ASTDMS-BULK/I0040","QC BULK","MASUK SPESIFIKASI","1","2023-06-05 10:49:50+07","2023-06-03","2023-06-05","Monokrom Serbuk Warna Merah 3 AS","Next Process","Done","WARN-RED3ASTDMS-BULK","FJ05A",""
"5908","MO-L-CM11-BULK/I0016","L-CM11-EM5.5GR/I0016","L-CM11-EM5.5GR/I0016","NDC","JADWAL BARU","1","2023-06-05 10:46:52+07","2023-05-29","2023-06-11","Emina Creamatte 11 Amazeballs 5.5 gr","Next Process","Done","L-CM11-EM5.5GR","FJ03A",""
"5909","MO-B-W1T3LFP02-BULK/I0045","B-W3ELFP02-W30G/I0045","B-W3ELFP02-W30G/I0045","NDC","JADWAL BARU","1","2023-06-05 10:46:52+07","2023-05-23","2023-06-10","Wardah Evd Lum Face Powder 02 Beige 30 g (Pc(s))","Next Process","Done","B-W3ELFP02-W30G","FJ03A",""
"5910","(not set)","BOTO-SBSLPR4-E/I0152","BOTO-SBSLPR4-E/I0152","QC FG","JADWAL BARU","1","2023-06-05 10:29:46+07","2023-06-06","2023-06-07","Botol+Shrink Bright Stuff Loose Powder REV-4 Emina.HDPE-LDPE.NoFinishing","Next Process","Done","BOTO-SBSLPR4-E","(not set)",""
"5911","MO-ES-BS-BULK/I0009","ES-PSM-MO10G/I0006","ES-PSM-MO10G/I0006/07/01","KEMAS_1","PRESS","1","2023-06-05 10:29:00+07","2023-05-31","2023-06-06","MAKE OVER Eye Shadow Palette Smokey 10 g (Pc(s))","Next Process","(not set)","ES-PSM-MO10G","FJ02A",""
"5912","(not set)","DUSS-PMFW12R0-MO/I0018","DUSS-PMFW12R0-MO/I0018","QC FG","JADWAL BARU","1","2023-06-05 10:22:31+07","2023-06-05","2023-06-09","Dus Sticker Powerstay Matte Powder Foundation W12 MO","Next Process","Done","DUSS-PMFW12R0-MO","(not set)",""
"5913","(not set)","DUSS-DMCP02R0-E/I0005","DUSS-DMCP02R0-E/I0005","QC FG","JADWAL BARU","1","2023-06-05 10:21:07+07","2023-06-05","2023-06-05","Dus Sticker Daily Matte Compact Powder 02 Natural E","Next Process","Done","DUSS-DMCP02R0-E","(not set)",""
"5914","MO-L-MLCJ-BULK/I0027","L-MLCJ-OMG/I0026","L-MLCJ-OMG/I0026","NDC","JADWAL BARU","1","2023-06-05 10:21:06+07","2023-06-02","2023-06-05","OMG OH MY GLAM Matte Kiss Lip Cream 10 Shell 3.5 g","Next Process","Done","L-MLCJ-OMG","FJ02A",""
"5915","MO-L-MLCG-BULK/I0024","L-MLCG-OMG/I0023","L-MLCG-OMG/I0023","NDC","JADWAL BARU","1","2023-06-05 10:21:06+07","2023-06-02","2023-06-05","OMG OH MY GLAM Matte Kiss Lip Cream 07 Delight 3.5 g","Next Process","Done","L-MLCG-OMG","FJ02A",""
"5916","MO-L-MLCE-BULK/I0027","L-MLCE-OMG/I0026","L-MLCE-OMG/I0026","NDC","JADWAL BARU","1","2023-06-05 10:21:06+07","2023-06-02","2023-06-08","OMG OH MY GLAM Matte Kiss Lip Cream 05 Punch 3.5 g","Next Process","Done","L-MLCE-OMG","FJ02A",""
"5917","MO-L-MLCL-BULK/I0047","L-MLCL-OMG/I0046","L-MLCL-OMG/I0046","NDC","JADWAL BARU","1","2023-06-05 10:21:06+07","2023-05-22","2023-06-03","OMG OH MY GLAM Matte Kiss Lip Cream 12 Scarlet 3.5 g","Next Process","Done","L-MLCL-OMG","EJ27A",""
"5918","MO-PUS-PL-BULK/I0045","LU-P1P3P-P720/I0045","LU-P1P3P-P720/I0045","NDC","JADWAL BARU","1","2023-06-05 10:20:42+07","2023-06-02","2023-06-05","Putri Platinum Pustreite Step 1 720 ML (Pc(s))","Next Process","Done","LU-P1P3P-P720","FJ03B",""
"5919","MO-LB-EVFSS-BULK/I0047","LB-EVFSS-W4G/I0046","LB-EVFSS-W4G/I0046","NDC","JADWAL BARU","1","2023-06-05 10:20:11+07","2023-06-03","2023-06-07","Wardah Everyday Fruity Sheer Lip Balm Strawberry 4 g","Next Process","Done","LB-EVFSS-W4G","FJ03A",""
"5920","MO-CUS-DM05-BULK/I0004","CUS-DM05-EM/I0004","CUS-DM05-EM/I0004","NDC","JADWAL BARU","1","2023-06-05 10:16:02+07","2023-05-31","2023-06-03","Emina Daily Matte Cushion W03 Caramel 15 g","Next Process","Done","CUS-DM05-EM","EJ31A",""
"5921","MO-BO-CLCPI-BULK/I0004","BO-CLCPI-EM10ML/I0004","BO-CLCPI-EM10ML/I0004","NDC","JADWAL BARU","1","2023-06-05 10:16:02+07","2023-05-31","2023-06-04","Emina Cheek Lit Cream Blush Pink 10 ml (Pc(s))","Next Process","Done","BO-CLCPI-EM10ML","FJ02A",""
"5922","MO-PUS-PL-BULK/I0044","LU-P1P3P-P720/I0044","LU-P1P3P-P720/I0044","NDC","JADWAL BARU","1","2023-06-05 10:16:02+07","2023-06-02","2023-06-05","Putri Platinum Pustreite Step 1 720 ML (Pc(s))","Next Process","Done","LU-P1P3P-P720","FJ03A",""
"5923","MO-PUS-PL-BULK/I0043","LU-P1P3P-P720/I0043","LU-P1P3P-P720/I0043","NDC","JADWAL BARU","1","2023-06-05 10:16:01+07","2023-06-02","2023-06-05","Putri Platinum Pustreite Step 1 720 ML (Pc(s))","Next Process","Done","LU-P1P3P-P720","FJ02C",""
"5924","MO-FW-RRYAG-BULK/I0031","FW-RRYAG-W/I0026","FW-RRYAG-W/I0026","NDC","JADWAL BARU","1","2023-06-05 10:02:00+07","2023-05-29","2023-06-14","Wardah Renew You Facial Wash 100 ml (Pc(s))","Next Process","Done","FW-RRYAG-W","FJ02A",""
"5925","MO-FW-FW01-BULK/I0130","FW-FW01-KA/I0131","FW-FW01-KA/I0131","NDC","JADWAL BARU","1","2023-06-05 10:02:00+07","2023-05-29","2023-06-14","Kahf Gentle Exfoliating Face Scrub 100 ml","Next Process","Done","FW-FW01-KA","FJ03A",""
"5926","MO-FW-PCSRB-BULK/I0168","FW-PCSRB-KA/I0167","FW-PCSRB-KA/I0167","NDC","JADWAL BARU","1","2023-06-05 10:02:00+07","2023-05-31","2023-06-14","Kahf Skin Energizing and Brightening Face Wash 100 ml","Next Process","Done","FW-PCSRB-KA","FJ02B",""
"5927","(not set)","DUSS-TESGER0-MO/I0002","DUSS-TESGER0-MO/I0002","QC FG","JADWAL BARU","1","2023-06-05 09:41:10+07","2023-06-05","2023-06-09","Dus Sticker Trivia Eye Shadow Golden Espress REV-0 Make Over","Next Process","Done","DUSS-TESGER0-MO","(not set)",""
"5928","(not set)","DUSS-RCVPF32NR0-W/I0021","DUSS-RCVPF32NR0-W/I0021","QC FG","JADWAL BARU","1","2023-06-05 09:27:04+07","2023-06-05","2023-06-06","Dus Sticker Colorfit Velvet Powder Foundation 32N Refill Wardah (Barcode&amp;Varian)","Next Process","Done","DUSS-RCVPF32NR0-W","(not set)",""
"5929","(not set)","DUSS-RCVPF32NR0-W/I0022","DUSS-RCVPF32NR0-W/I0022","QC FG","JADWAL BARU","1","2023-06-05 09:26:11+07","2023-06-05","2023-06-06","Dus Sticker Colorfit Velvet Powder Foundation 32N Refill Wardah (Barcode&amp;Varian)","Next Process","Done","DUSS-RCVPF32NR0-W","(not set)",""
"5930","(not set)","DUSS-BOS01R0-MO/I0002","DUSS-BOS01R0-MO/I0002","QC FG","JADWAL BARU","1","2023-06-05 08:47:46+07","2023-06-05","2023-06-09","Dus Sticker Blush On Single 01 Pink Fantasist REV-0 Make Over","Next Process","Done","DUSS-BOS01R0-MO","(not set)",""
"5931","(not set)","DUSS-RCVPF32NR0-W/I0020","DUSS-RCVPF32NR0-W/I0020","QC FG","JADWAL BARU","1","2023-06-05 08:41:06+07","2023-06-05","2023-06-06","Dus Sticker Colorfit Velvet Powder Foundation 32N Refill Wardah (Barcode&amp;Varian)","Next Process","Done","DUSS-RCVPF32NR0-W","(not set)",""
"5932","(not set)","DUSS-SSTP04R0-MO/I0003","DUSS-SSTP04R0-MO/I0003","QC FG","JADWAL BARU","1","2023-06-05 08:34:31+07","2023-06-05","2023-06-09","Dus Sticker Silky Smooth Translucent Powder 04 Make Over (Barcode)","Next Process","Done","DUSS-SSTP04R0-MO","(not set)",""
"5933","MO-B-IPQSP13-BULK/I0013","MY-BIPQSP13-W/I0003","MY-BIPQSP13-W/I0003","NDC","JADWAL BARU","1","2023-06-05 08:29:22+07","2023-05-30","2023-06-02","Malaysia Instaperfect QUICKMATTE Loose Powder 32 True Beige 9 g","Next Process","Done","MY-BIPQSP13-W","EJ30A",""
"5934","(not set)","DUSS-SPQR0-MO/I0001","DUSS-SPQR0-MO/I0001","QC FG","JADWAL BARU","1","2023-06-05 08:26:21+07","2023-06-05","2023-06-05","Dus Sticker Shimmering Powder Quartza Make Over (Barcode)","Next Process","Done","DUSS-SPQR0-MO","(not set)",""
"5935","(not set)","DUSS-SPBR0-MO/I0001","DUSS-SPBR0-MO/I0001","QC FG","JADWAL BARU","1","2023-06-05 08:23:48+07","2023-06-05","2023-06-05","Dus Sticker Shimmering Powder Bronzed Make Over (Barcode)","Next Process","Done","DUSS-SPBR0-MO","(not set)",""
"5936","MO-F-L01-BULK/I0010","F-L01-OMG/I0010","F-L01-OMG/I0010","NDC","JADWAL BARU","1","2023-06-05 08:14:52+07","2023-05-27","2023-06-05","OMG Oh My Glam Coverlast Liquid Foundation 13 C Ivory","Next Process","Done","F-L01-OMG","EJ29A",""
"5937","MO-SRM-CD-BULK/I0010","SRM-CD-W17ML/I0005","SRM-CD-W17ML/I0005","NDC","JADWAL BARU","1","2023-06-05 08:11:48+07","2023-06-02","2023-06-05","Wardah C-Defense Serum 17 ml (Pc(s))","Next Process","Done","SRM-CD-W17ML","FJ02A",""
"5938","MO-REM-EEMA-BULK/I0058","REM-EEM-W50ML/I0020","REM-EEM-W50ML/I0020/01/01","NDC","JADWAL BARU","1","2023-06-05 08:11:48+07","2023-05-30","2023-06-03","Wardah EyeXpert Eye &amp; Lip Makeup Remover 50 ml","Next Process","Done","REM-EEM-W50ML","EJ31A",""
"5939","MO-REM-EEMB-BULK/I0058","REM-EEM-W50ML/I0020","REM-EEM-W50ML/I0020/02/01","NDC","JADWAL BARU","1","2023-06-05 08:11:48+07","2023-05-30","2023-06-03","Wardah EyeXpert Eye &amp; Lip Makeup Remover 50 ml","Next Process","Done","REM-EEM-W50ML","EJ31A",""
"5940","MO-PRM-VCPM-BULK/I0023","PRM-VCPM-MO20ML/I0023","PRM-VCPM-MO20ML/I0023","NDC","JADWAL BARU","1","2023-06-05 08:11:48+07","2023-05-31","2023-06-05","MAKE OVER Velvet Mattifying Primer 20 ml","Next Process","Done","PRM-VCPM-MO20ML","EJ31A",""
"5941","MO-L-PGTC-BULK/I0009","L-PGTC-MO/I0009","L-PGTC-MO/I0009","NDC","JADWAL BARU","1","2023-06-05 07:59:00+07","2023-05-29","2023-06-05","MAKE OVER Powerstay Glossy Lip Top Coat 6.2 g","Next Process","Done","L-PGTC-MO","EJ30A",""
"5942","(not set)","BOTO-SBSLPR4-E/I0148","BOTO-SBSLPR4-E/I0148","QC FG","JADWAL BARU","1","2023-06-05 07:45:51+07","2023-05-30","2023-06-03","Botol+Shrink Bright Stuff Loose Powder REV-4 Emina.HDPE-LDPE.NoFinishing","Next Process","Done","BOTO-SBSLPR4-E","(not set)",""
"5943","(not set)","BOTO-SBSLPR4-E/I0151","BOTO-SBSLPR4-E/I0151","QC FG","JADWAL BARU","1","2023-06-05 07:45:01+07","2023-06-05","2023-06-06","Botol+Shrink Bright Stuff Loose Powder REV-4 Emina.HDPE-LDPE.NoFinishing","Next Process","Done","BOTO-SBSLPR4-E","(not set)",""
"5944","MO-L-SMULGA-BULK/I0003","MY-LSMULGA-EM/I0004","MY-LSMULGA-EM/I0004","NDC","JADWAL BARU","1","2023-06-05 07:40:26+07","2023-05-30","2023-06-03","Malaysia Emina Squeeze Me Up Lip Glass 01. Surf n Slide 6.5 g","Next Process","Done","MY-LSMULGA-EM","FJ01A",""
"5945","(not set)","BOTO-SBSLPR4-E/I0150","BOTO-SBSLPR4-E/I0150","QC FG","JADWAL BARU","1","2023-06-05 07:39:55+07","2023-06-05","2023-06-06","Botol+Shrink Bright Stuff Loose Powder REV-4 Emina.HDPE-LDPE.NoFinishing","Next Process","Done","BOTO-SBSLPR4-E","(not set)",""
"5946","MO-B-IPQSP15-BULK/I0005","MY-BIPQSP15-W/I0006","MY-BIPQSP15-W/I0006","NDC","JADWAL BARU","1","2023-06-05 07:39:25+07","2023-06-02","2023-06-05","Malaysia Instaperfect QUICKMATTE Loose Powder 43 Creme Sand 9 g","Next Process","Done","MY-BIPQSP15-W","FJ02A",""
"5947","MO-L-LLS03-BULK/I0008","MY-LLLS03-EM/I0005","MY-LLLS03-EM/I0005","NDC","JADWAL BARU","1","2023-06-05 07:35:00+07","2023-05-30","2023-06-03","Malaysia Emina Watercolor Lip Serum 03 Dusk 2 g","Next Process","Done","MY-LLLS03-EM","FJ01A",""
"5948","MO-L-SMULGA-BULK/I0002","MY-LSMULGA-EM/I0003","MY-LSMULGA-EM/I0003","NDC","JADWAL BARU","1","2023-06-05 07:34:32+07","2023-05-29","2023-06-03","Malaysia Emina Squeeze Me Up Lip Glass 01. Surf n Slide 6.5 g","Next Process","Done","MY-LSMULGA-EM","EJ30A",""
"5949","MO-LB-LM-BULK/I0017","MY-LBLMPB-EM/I0014","MY-LBLMPB-EM/I0014","NDC","JADWAL BARU","1","2023-06-05 07:34:04+07","2023-05-27","2023-06-05","Malaysia Emina Lip Mask Blister","Next Process","Done","MY-LBLMPB-EM","EJ31A",""
"5950","MO-FW-PCSRB-BULK/I0171","MY-FWPCSRB-KA/I0003","MY-FWPCSRB-KA/I0003","NDC","JADWAL BARU","1","2023-06-05 07:33:33+07","2023-05-31","2023-06-14","Malaysia Kahf Skin Energizing and Brightening Face Wash 100 ml","Next Process","Done","MY-FWPCSRB-KA","EJ31A",""
"5951","MO-F-RELF05-BULK/I0009","MY-FRRRELF05-W/I0005","MY-FRRRELF05-W/I0005","NDC","JADWAL BARU","1","2023-06-05 07:32:55+07","2023-05-30","2023-06-03","Malaysia Wardah Exclusive Liquid Foundation 05 Coffee Beige 20 ml","Next Process","Done","MY-FRRRELF05-W","EJ30A",""
"5952","MO-SRM-RIH-BULK/I0006","MY-SRMRIH-W/I0003","MY-SRMRIH-W/I0003","NDC","JADWAL BARU","1","2023-06-05 07:30:13+07","2023-05-30","2023-06-03","Malaysia Wardah Hydra Rose Micro Gel Serum 30 ml","Next Process","Done","MY-SRMRIH-W","EJ31A",""
"5953","MO-SS-UVSLMS-BULK/I0018","SS-UVSLMS-W/I0005","SS-UVSLMS-W/I0005","NDC","JADWAL BARU","1","2023-06-05 07:26:39+07","2023-06-05","2023-06-11","Wardah UV Shield Light Matte Sun Stick 22 g","Next Process","Done","SS-UVSLMS-W","FJ03A",""
"5954","MO-L-PTMC06-BULK/I0007","L-PTMC06-MO/I0007","L-PTMC06-MO/I0007","NDC","JADWAL BARU","1","2023-06-04 15:08:18+07","2023-05-27","2023-05-31","MAKE OVER Powerstay Transferproof Matte Lip Cream B06 Powerful 7 g","Next Process","Done","L-PTMC06-MO","EJ27A",""
"5955","MO-L-PTMCB-BULK/I0009","L-PTMCB-MO/I0009","L-PTMCB-MO/I0009","NDC","JADWAL BARU","1","2023-06-04 15:08:18+07","2023-05-29","2023-06-03","MAKE OVER Powerstay Transferproof Matte Lip Cream B10 M.O. 7 g","Next Process","Done","L-PTMCB-MO","FJ02A",""
"5956","MO-L-PTMC08-BULK/I0012","L-PTMC08-MO/I0012","L-PTMC08-MO/I0012","NDC","JADWAL BARU","1","2023-06-04 15:08:18+07","2023-05-29","2023-06-02","MAKE OVER Powerstay Transferproof Matte Lip Cream B08 Curious 7 g","Next Process","Done","L-PTMC08-MO","FJ01A",""
"5957","MO-L-IPMMS03-BULK/I0015","L-IPMMS03-W3.5G/I0015","L-IPMMS03-W3.5G/I0015","NDC","JADWAL BARU","1","2023-06-04 15:08:18+07","2023-05-22","2023-06-11","Instaperfect MATTETITUDE Matte Stain Lipstick 03. FEMME 3.5 g","Next Process","Done","L-IPMMS03-W3.5G","FJ02A",""
"5958","MO-L-CUMKORB-BULK/I0034","L-CUMKORB-W/I0034","L-CUMKORB-W/I0034","NDC","JADWAL BARU","1","2023-06-04 14:33:59+07","2023-05-22","2023-06-11","Wardah Colorfit Ultralight Matte Lipstick 10 Stunning Seoul 3.6 g","Next Process","Done","L-CUMKORB-W","FJ02A",""
"5959","MO-LB-LM-BULK/I0013","LB-LMPB-EM/I0013","LB-LMPB-EM/I0013","NDC","JADWAL BARU","1","2023-06-04 14:31:40+07","2023-05-29","2023-06-11","Emina Lip Mask 9 gr (Blister Version)","Next Process","Done","LB-LMPB-EM","FJ01A",""
"5960","MO-TWC-CLFTA-BULK/I0036","TWC-CLFTRA-W/I0015","TWC-CLFTRA-W/I0015","NDC","JADWAL BARU","1","2023-06-04 14:31:40+07","2023-05-17","2023-06-10","Wardah Colorfit Velvet Powder Foundation Refill 11C Pink Fair 11 g","Next Process","Done","TWC-CLFTRA-W","EJ31A",""
"5961","MO-FW-3IN1PC-BULK/I0181","FW-3IN1PC-KA/I0182","FW-3IN1PC-KA/I0182","NDC","JADWAL BARU","1","2023-06-03 22:10:29+07","2023-05-29","2023-06-14","Kahf Triple Action Oil and Comedo Defense Face Wash 100 ml","Next Process","Done","FW-3IN1PC-KA","FJ03A",""
"5962","MO-L-EMCD-BULK/I0006","L-EMCD-W/I0006","L-EMCD-W/I0006","NDC","JADWAL BARU","1","2023-06-03 22:10:08+07","2023-05-30","2023-06-03","Wardah Exclusive Matte Lip Cream 22 Rouge Velvet 4 g","Next Process","Done","L-EMCD-W","FJ01A",""
"5963","MO-REM-SBMW-BULK/I0070","REM-SBMW-W240ML/I0038","REM-SBMW-W240ML/I0038","NDC","JADWAL BARU","1","2023-06-03 21:42:58+07","2023-05-22","2023-06-07","Wardah Nature Daily Seaweed Cleansing Micellar Water 240 ml","Next Process","Done","REM-SBMW-W240ML","EJ31A",""
"5964","MO-M-PSRT30-BULK/I0004","M-PSRT30-MO/I0004","M-PSRT30-MO/I0004","NDC","JADWAL BARU","1","2023-06-03 21:42:58+07","2023-05-31","2023-06-05","MAKE OVER Powerskin Radiant Tinted Moisturizer 30 Beige 40 ml","Next Process","Done","M-PSRT30-MO","EJ31A",""
"5965","MO-TC-R3LEC04-BULK/I0026","TC-RR3LEC04-W/I0015","TC-RR3LEC04-W/I0015","NDC","JADWAL BARU","1","2023-06-03 21:31:13+07","2023-05-23","2023-06-10","Wardah Refill Lightening Powder Foundation Extra Cover 04 Natural 10 g","Next Process","Done","TC-RR3LEC04-W","FJ01A",""
"5966","MO-SS-SBSP30-BULK/I0024","SS-SBSP30-EM/I0024","SS-SBSP30-EM/I0024","NDC","JADWAL BARU","1","2023-06-03 21:11:47+07","2023-05-29","2023-06-14","Emina Skin Buddy Sun Protection SPF 30 PA+++ 60 ml","Next Process","Done","SS-SBSP30-EM","FJ03A",""
"5967","MO-M-RRYDC-BULK/I0019","M-RRYDCN2-W/I0009","M-RRYDCN2-W/I0009","NDC","JADWAL BARU","1","2023-06-03 21:03:12+07","2023-06-02","2023-06-05","Wardah Renew You Day Cream 30 g (Pc(s))","Next Process","Done","M-RRYDCN2-W","FJ02A",""
"5968","MO-FT-CHG-BULK/I0008","FT-CHG-W/I0007","FT-CHG-W/I0007","QC BULK","MASUK SPESIFIKASI","1","2023-06-03 21:00:07+07","2023-06-03","2023-06-06","Crystallure Dual Refining Treatment Solution 120 ml","Next Process","Done","FT-CHG-W","FJ03A",""
"5969","MO-L-LLS02-BULK/I0009","L-LLS02-EM/I0009","L-LLS02-EM/I0009","NDC","JADWAL BARU","1","2023-06-03 19:33:21+07","2023-05-29","2023-06-11","Emina Watercolor Lip Serum 02 Mist 2 g","Next Process","Done","L-LLS02-EM","FJ02A",""
"5970","MO-BUT-W0LG-BULK/I0002","BUT-W0LG-W50ML/I0002","BUT-W0LG-W50ML/I0002","NDC","JADWAL BARU","1","2023-06-03 19:19:37+07","2023-06-02","2023-06-05","Wardah Creamy Body Butter With Lavender &amp; Ginger 50 ml (pc(s))","Next Process","Done","BUT-W0LG-W50ML","FJ02A",""
"5971","MO-CUS-HLGNW22-BULK/I0006","CUS-HLGNW22-MO/I0006","CUS-HLGNW22-MO/I0006","NDC","JADWAL BARU","1","2023-06-03 19:19:37+07","2023-05-30","2023-06-02","MAKE OVER Hydrastay Lite Glow Cushion W22 Warm Ivory 15 g","Next Process","Done","CUS-HLGNW22-MO","EJ30A",""
"5972","MO-REM-EEMB-BULK/I0057","REM-EEM-W100ML/I0035","REM-EEM-W100ML/I0035/02/01","NDC","JADWAL BARU","1","2023-06-03 19:19:37+07","2023-05-30","2023-06-02","Wardah EyeXpert Eye &amp; Lip Makeup Remover 100 ml","Next Process","Done","REM-EEM-W100ML","EJ30A",""
"5973","MO-REM-EEMA-BULK/I0057","REM-EEM-W100ML/I0035","REM-EEM-W100ML/I0035/01/01","NDC","JADWAL BARU","1","2023-06-03 19:19:37+07","2023-05-30","2023-06-02","Wardah EyeXpert Eye &amp; Lip Makeup Remover 100 ml","Next Process","Done","REM-EEM-W100ML","EJ30A",""
"5974","MO-FW-3IN1PC-BULK/I0180","FW-3IN1PC-KA/I0181","FW-3IN1PC-KA/I0181","NDC","JADWAL BARU","1","2023-06-03 19:19:21+07","2023-05-29","2023-06-14","Kahf Triple Action Oil and Comedo Defense Face Wash 100 ml","Next Process","Done","FW-3IN1PC-KA","FJ02C",""
"5975","MO-D-RO-BULK/I0032","D-RO-KA/I0032","D-RO-KA/I0032","NDC","JADWAL BARU","1","2023-06-03 19:19:21+07","2023-05-31","2023-06-05","Kahf Soothing Antiperspirant Deodorant 50 ml","Next Process","Done","D-RO-KA","FJ02B",""
"5976","MO-M-SM-BULK/I0034","M-SM01-KA/I0032","M-SM01-KA/I0032","NDC","JADWAL BARU","1","2023-06-03 19:19:21+07","2023-05-31","2023-06-06","Kahf Triple Protection Sunscreen Moisturizer 30 ml","Next Process","Done","M-SM01-KA","FJ02A",""
"5977","MO-PRM-PR-BULK/I0027","PRM-PR-EM20ML/I0027","PRM-PR-EM20ML/I0027","NDC","JADWAL BARU","1","2023-06-03 19:04:39+07","2023-05-31","2023-06-03","Emina Pore Ranger 20 ml (Pc(s))","Next Process","Done","PRM-PR-EM20ML","FJ02A",""
"5978","MO-L-REMO20-BULK/I0005","L-REMO20-W/I0005","L-REMO20-W/I0005","NDC","JADWAL BARU","1","2023-06-03 17:26:27+07","2023-05-29","2023-06-03","Wardah Exclusive Moist Lipstick 20 Pink Pearl 3.5 g","Next Process","Done","L-REMO20-W","EJ29A",""
"5979","MO-TWC-CLFTD-BULK/I0044","TWC-CLFTRD-W/I0016","TWC-CLFTRD-W/I0016","NDC","JADWAL BARU","1","2023-06-03 17:26:27+07","2023-05-22","2023-06-10","Wardah Colorfit Velvet Powder Foundation Refill 32N Neutral Beige 11 g","Next Process","Done","TWC-CLFTRD-W","EJ31A",""
"5980","MO-B-BSLP-BULK/I0149","MY-BBSLP-EM/I0014","MY-BBSLP-EM/I0014","NDC","JADWAL BARU","1","2023-06-03 17:25:40+07","2023-05-30","2023-06-03","Malaysia Emina Bright Stuff Loose Powder 55 g","Next Process","Done","MY-BBSLP-EM","EJ31A",""
"5981","MO-L-PTMC07-BULK/I0014","L-PTMC07-MO/I0014","L-PTMC07-MO/I0014","NDC","JADWAL BARU","1","2023-06-03 16:51:28+07","2023-05-29","2023-06-02","MAKE OVER Powerstay Transferproof Matte Lip Cream B07 Amplify 7 g","Next Process","Done","L-PTMC07-MO","FJ01B",""
"5982","MO-L-PTMC06-BULK/I0008","L-PTMC06-MO/I0008","L-PTMC06-MO/I0008","NDC","JADWAL BARU","1","2023-06-03 16:51:28+07","2023-05-29","2023-06-02","MAKE OVER Powerstay Transferproof Matte Lip Cream B06 Powerful 7 g","Next Process","Done","L-PTMC06-MO","FJ01A",""
"5983","MO-FA-PFMS-BULK/I0035","FA-PFMS-MO50ML/I0035","FA-PFMS-MO50ML/I0035","NDC","JADWAL BARU","1","2023-06-03 16:51:00+07","2023-06-02","2023-06-05","MAKE OVER Powerstay Fix &amp; Matte Makeup Setting Spray 50 ml","Next Process","Done","FA-PFMS-MO50ML","FJ02B",""
"5984","MO-L-GS06-BULK/I0002","L-GS06-EM/I0002","L-GS06-EM/I0002","NDC","JADWAL BARU","1","2023-06-03 16:42:46+07","2023-05-31","2023-06-05","Emina Glossy Stain 06 Coffee Drop 3 g","Next Process","Done","L-GS06-EM","EJ31A",""
"5985","MO-HBL-AVG-BULK/I0007","HBL-AVG-EM/I0007","HBL-AVG-EM/I0007","NDC","JADWAL BARU","1","2023-06-03 16:42:46+07","2023-06-05","2023-06-14","Emina Aloe Vera Gel 60 ml","Next Process","Done","HBL-AVG-EM","FJ03A",""
"5986","MO-WARN-H3AS-BULK/LI0006","WARN-H3AS-BULK/LI0006","WARN-H3AS-BULK/LI0006","QC BULK","MASUK SPESIFIKASI","1","2023-06-03 16:00:48+07","2023-05-31","2023-05-31","Warna Hitam 3 AS Bulk","Next Process","Done","WARN-H3AS-BULK","FJ03A",""
"5987","MO-L-PTMC05-BULK/I0013","L-PTMC05-MO/I0013","L-PTMC05-MO/I0013","NDC","JADWAL BARU","1","2023-06-03 15:56:26+07","2023-05-27","2023-06-02","MAKE OVER Powerstay Transferproof Matte Lip Cream B05 Fired Up 7 g","Next Process","Done","L-PTMC05-MO","FJ01A",""
"5988","MO-FW-FW-BULK/I0037","FW-FWN2-OMG/I0027","FW-FWN2-OMG/I0027","NDC","JADWAL BARU","1","2023-06-03 15:37:46+07","2023-06-02","2023-06-05","OMG OH MY GLOW Peach Glowing Face Wash 50 g","Next Process","Done","FW-FWN2-OMG","FJ02B",""
"5989","MO-L-MLCH-BULK/I0039","L-MLCH-OMG/I0038","L-MLCH-OMG/I0038","NDC","JADWAL BARU","1","2023-06-03 15:18:18+07","2023-05-30","2023-06-03","OMG OH MY GLAM Matte Kiss Lip Cream 08 Skyfall 3.5 g","Next Process","Done","L-MLCH-OMG","EJ30B",""
"5990","MO-CUS-HLGNC21-BULK/I0004","CUS-HLGNC21-MO/I0004","CUS-HLGNC21-MO/I0004","NDC","JADWAL BARU","1","2023-06-03 14:45:52+07","2023-05-30","2023-06-02","MAKE OVER Hydrastay Lite Glow Cushion C21 Pink Ivory 15 g","Next Process","Done","CUS-HLGNC21-MO","EJ31A",""
"5991","MO-PRM-PR-BULK/I0026","PRM-PR-EM20ML/I0026","PRM-PR-EM20ML/I0026","NDC","JADWAL BARU","1","2023-06-03 13:54:40+07","2023-05-31","2023-06-03","Emina Pore Ranger 20 ml (Pc(s))","Next Process","Done","PRM-PR-EM20ML","FJ01A",""
"5992","MO-FW-BS-BULK/I0128","FW-BSN2-EM/I0064","FW-BSN2-EM/I0064","NDC","JADWAL BARU","1","2023-06-03 13:54:40+07","2023-05-29","2023-06-14","Emina Bright Stuff Face Wash 100 ml","Next Process","Done","FW-BSN2-EM","FJ02A",""
"5993","MO-L-PTMC07-BULK/I0013","L-PTMC07-MO/I0013","L-PTMC07-MO/I0013","NDC","JADWAL BARU","1","2023-06-03 13:20:55+07","2023-05-29","2023-06-02","MAKE OVER Powerstay Transferproof Matte Lip Cream B07 Amplify 7 g","Next Process","Done","L-PTMC07-MO","FJ01A",""
